"","points","pointsallowed","assists","offensive_rebounds","rebounds","pointsoffturnovers","second_chance_points","fastbreak_points","points_in_the_paint","fgp","tpp","ft_attempted","turnovers"
"Game",111,115,19,10,33,22,18,12,46,49.4,43.5,20,19
"Season",103.4,100.3,21.4,12,43.9,21.7,13.1,11.3,47.7,44.7,33.6,14.9,12.4
"Diff",7.59999999999999,14.7,-2.4,-2,-10.9,0.300000000000001,4.9,0.699999999999999,-1.7,4.7,9.9,5.1,6.6
