"","points","pointsallowed","assists","offensive_rebounds","rebounds","pointsoffturnovers","second_chance_points","fastbreak_points","points_in_the_paint","fgp","tpp","ft_attempted","turnovers"
"Game",103,112,17,11,53,13,7,6,40,39.8,26.5,27,17
"Season",108.2,99.8,19.6,12.6,48.6,16.8,15.9,4.6,39.8,43.2,42.3,26.1,13.5
"Diff",-5.2,12.2,-2.6,-1.6,4.4,-3.8,-8.9,1.4,0.200000000000003,-3.40000000000001,-15.8,0.899999999999999,3.5
